"asv_name","percent_match","kingdom","phylum","class","order","family","genus","species"
"ASV354_count_255",91.422,"Viridiplantae","Streptophyta","Klebsormidiophyceae","Klebsormidiales",NA,NA,NA
"ASV327_count_272",86.861,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV252_count_371",85.214,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV242_count_381",86.175,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV340_count_264",86.7,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV385_count_232",86.19,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV266_count_350",85.423,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV275_count_328",87.421,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV273_count_335",85.096,NA,NA,NA,NA,NA,NA,NA
"ASV288_count_316",87.931,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV430_count_204",85.049,NA,NA,NA,NA,NA,NA,NA
"ASV680_count_120",85.542,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV503_count_175",100,"Metazoa","Chordata","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus cafer"
"ASV479_count_187",93.75,"Metazoa","Chordata","Lepidosauria","Squamata","Gekkonidae",NA,NA
"ASV669_count_122",90.268,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV652_count_126",89.7374,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV726_count_108",93.333,"Metazoa","Arthropoda","Malacostraca","Decapoda","Coenobitidae",NA,NA
"ASV666_count_123",97.436,NA,"Oomycota","Peronosporomycetes","Pythiales","Pythiaceae",NA,NA
"ASV634_count_129",99.51,"Bacillati","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacteroides","Mycobacteroides chelonae"
"ASV585_count_145",93.428,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV489_count_181",92.556,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV699_count_115",94.03,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae",NA,NA
"ASV617_count_135",98.8702,NA,"Oomycota","Peronosporomycetes","Peronosporales","Peronosporaceae","Phytophthora",NA
"ASV505_count_175",100,NA,"Oomycota","Peronosporomycetes","Peronosporales","Peronosporaceae","Phytophthora",NA
"ASV763_count_103",86.842,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV593_count_141",86.137,"Fungi",NA,NA,NA,NA,NA,NA
"ASV570_count_150",87.539,"Fungi",NA,NA,NA,NA,NA,NA
"ASV694_count_116",87.1103333333333,"Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV546_count_156",92.519,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV649_count_127",91.542,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV708_count_113",91.4975,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV538_count_159",92,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV655_count_126",89.773,"Metazoa","Arthropoda","Insecta",NA,NA,NA,NA
"ASV575_count_147",97.794,"Viridiplantae","Streptophyta","Marchantiopsida","Blasiales","Blasiaceae","Blasia","Blasia pusilla"
"ASV510_count_174",97.549,"Viridiplantae","Streptophyta","Marchantiopsida","Blasiales","Blasiaceae","Blasia","Blasia pusilla"
"ASV614_count_135",100,"Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. MM211"
"ASV604_count_138",88.557,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV558_count_153",89.362,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV758_count_104",88.806,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV690_count_117",91.538,"Metazoa","Arthropoda","Insecta","Coleoptera",NA,NA,NA
"ASV622_count_133",88.806,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV569_count_150",89.2095,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV645_count_127",89.5025,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV586_count_145",90.441,NA,"Oomycota","Saprolegniomycetes",NA,NA,NA,NA
"ASV709_count_113",86.6218,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV623_count_133",92.1805,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV715_count_111",100,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV720_count_109",100,"Metazoa","Arthropoda","Insecta","Blattodea","Termitidae","Patawatermes","Patawatermes sp. A TB-2017"
"ASV533_count_163",87.131,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV582_count_146",90.1295,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV633_count_130",85.122,"Fungi",NA,NA,NA,NA,NA,NA
"ASV613_count_135",86.4487142857143,"Fungi",NA,NA,NA,NA,NA,NA
"ASV554_count_154",100,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ASV744_count_106",92.958,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"ASV641_count_128",90.698,"Metazoa","Chordata","Actinopteri",NA,NA,NA,NA
"ASV764_count_103",85.714,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV497_count_177",86.747,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV498_count_177",85.0441,"Fungi",NA,NA,NA,NA,NA,NA
"ASV566_count_151",88.0595,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV717_count_111",88.998,NA,"Oomycota",NA,NA,NA,NA,NA
"ASV530_count_166",100,"Metazoa","Arthropoda","Arachnida","Araneae",NA,NA,NA
"ASV662_count_123",94,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",NA,NA
"ASV572_count_149",90.231,NA,"Bacillariophyta","Bacillariophyceae",NA,NA,NA,NA
"ASV732_count_107",91.484,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV635_count_129",88.38175,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV556_count_153",87.6732857142857,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV759_count_104",89.1384,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV656_count_125",89.2945,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV675_count_121",89.575,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV547_count_155",89.84175,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV765_count_103",89.8296,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV648_count_127",86.755,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV500_count_176",90,"Metazoa","Mollusca","Gastropoda",NA,NA,NA,NA
"ASV714_count_111",88.141,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV501_count_176",99.7304,NA,"Oomycota","Peronosporomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora tropicalis"
"ASV619_count_134",86.441,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV735_count_107",87.16,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV562_count_152",87.918,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV689_count_117",100,"Metazoa","Arthropoda","Arachnida","Sarcoptiformes","Scheloribatidae","Scheloribates",NA
"ASV737_count_107",92.289,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV653_count_126",88.849,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV528_count_166",91.9866666666667,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV491_count_180",91.688,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV755_count_104",88.945,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV667_count_123",92.556,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV731_count_108",93.25,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV618_count_134",89.826,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV545_count_156",89.058,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV713_count_111",100,"Bacillati","Bacillota","Bacilli","Bacillales","Bacillaceae","Peribacillus","Peribacillus simplex"
"ASV725_count_108",87.255,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV767_count_102",92.308,"Metazoa","Mollusca","Gastropoda","Stylommatophora",NA,NA,NA
"ASV659_count_125",90.024,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV700_count_114",86.585,NA,NA,NA,NA,NA,NA,NA
"ASV550_count_155",85.616,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV660_count_124",89.744,"Bacillati","Actinomycetota","Actinomycetes",NA,NA,NA,NA
"ASV513_count_173",85.539,NA,NA,NA,NA,NA,NA,NA
"ASV488_count_181",99.489,"Metazoa","Tardigrada","Heterotardigrada","Echiniscoidea","Echiniscidae","Echiniscus","Echiniscus perarmatus"
"ASV753_count_104",92.786,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV626_count_132",90.217,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV588_count_142",91.67225,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV564_count_152",93.25,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV482_count_184",92.457,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV658_count_125",87.778,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV647_count_127",90.931,NA,"Discosea",NA,NA,NA,NA,NA
"ASV682_count_119",85.7955,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV706_count_113",91.2885,"Bacillati","Actinomycetota","Actinomycetes","Mycobacteriales",NA,NA,NA
"ASV607_count_137",85.0805,"Fungi",NA,NA,NA,NA,NA,NA
"ASV605_count_138",99.317,"Metazoa","Arthropoda","Arachnida","Trombidiformes","Eriophyidae","Acalitus","Acalitus vaccinii"
"ASV580_count_146",89.7915,"Bacillati","Actinomycetota","Actinomycetes",NA,NA,NA,NA
"ASV741_count_106",92.556,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV596_count_140",87.342,NA,"Bacillariophyta",NA,NA,NA,NA,NA
"ASV483_count_184",94.03,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV768_count_102",85.3155,NA,NA,NA,NA,NA,NA,NA
"ASV477_count_188",89.796,"Methanobacteriati","Methanobacteriota","Halobacteria",NA,NA,NA,NA
"ASV540_count_159",91.837,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Burkholderiales",NA,NA,NA
"ASV724_count_109",98.1587777777778,NA,"Oomycota","Peronosporomycetes","Pythiales","Pythiaceae","Phytopythium","Phytopythium chamaehyphon"
"ASV532_count_164",88.3705,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV573_count_149",86.893,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV677_count_120",89.277,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV592_count_142",87.923,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV487_count_183",99.804,NA,"Oomycota","Peronosporomycetes","Peronosporales","Peronosporaceae","Phytophthora",NA
"ASV707_count_113",88.509,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV752_count_104",86.286,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV514_count_173",88.235,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV537_count_160",95,"Metazoa","Tardigrada","Heterotardigrada","Echiniscoidea","Echiniscidae","Echiniscus",NA
"ASV555_count_153",86.957,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV745_count_106",85.019,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV583_count_145",86.7565,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV620_count_134",93.3206,NA,NA,NA,NA,NA,NA,NA
"ASV739_count_106",100,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV587_count_143",97.5,"Bacillati","Bacillota","Bacilli","Bacillales","Bacillaceae","Cytobacillus","Cytobacillus oceanisediminis"
"ASV630_count_131",86.375,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV621_count_133",89.1645,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV722_count_109",88.67,NA,"Tubulinea",NA,NA,NA,NA,NA
"ASV611_count_136",88.177,NA,"Tubulinea",NA,NA,NA,NA,NA
"ASV668_count_123",85.079,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV688_count_117",87.013,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV492_count_179",85.149,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV705_count_114",88.279,"Fungi","Basidiomycota",NA,NA,NA,NA,NA
"ASV597_count_140",88.889,"Metazoa","Chordata",NA,NA,NA,NA,NA
"ASV676_count_121",100,"Bacillati","Actinomycetota","Acidimicrobiia",NA,NA,NA,NA
"ASV599_count_139",86.105,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV672_count_122",100,"Bacillati","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. NBC_00996"
"ASV504_count_175",97.794,"Viridiplantae","Chlorophyta","Trebouxiophyceae",NA,"Coccomyxaceae","Coccomyxa","Coccomyxa viridis"
"ASV567_count_151",88.535,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV642_count_128",99.853,NA,"Oomycota","Peronosporomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora obovoidea"
"ASV495_count_178",86.029,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV526_count_167",95.4285,"Viridiplantae","Chlorophyta","Trebouxiophyceae","Watanabeales","Watanabeaceae","Watanabea",NA
"ASV711_count_112",88.013,"Fungi","Basidiomycota",NA,NA,NA,NA,NA
"ASV610_count_137",94.565,"Fungi","Basidiomycota","Exobasidiomycetes","Microstromatales",NA,NA,NA
"ASV665_count_123",98.969,"Metazoa","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Enchytraeus","Enchytraeus sp. CEN"
"ASV509_count_174",86.139,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV736_count_107",92.105,"Fungi","Ascomycota","Eurotiomycetes","Onygenales",NA,NA,NA
"ASV756_count_104",93.6622857142857,NA,"Oomycota","Saprolegniomycetes","Saprolegniales",NA,NA,NA
"ASV542_count_157",100,"Metazoa","Chordata","Aves","Passeriformes","Zosteropidae","Zosterops","Zosterops japonicus"
"ASV628_count_132",86.813,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV719_count_110",93.023,NA,"Rhodophyta","Florideophyceae","Ceramiales","Callithamniaceae",NA,NA
"ASV609_count_137",99.51,"Viridiplantae","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Lobosphaera","Lobosphaera incisa"
"ASV683_count_118",88.525,NA,NA,NA,NA,NA,NA,NA
"ASV805_count_97",88.28725,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV855_count_88",90.102,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV1047_count_68",86.978,"Fungi",NA,NA,NA,NA,NA,NA
"ASV873_count_85",95.826,"Bacillati","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus",NA
"ASV1085_count_65",92.308,"Metazoa","Platyhelminthes","Trematoda","Diplostomida",NA,NA,NA
"ASV904_count_81",87.353,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV996_count_73",86.569,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV956_count_76",88.764,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV986_count_73",100,"Bacillati","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora","Saccharomonospora viridis"
"ASV910_count_80",91.4673333333333,"Metazoa","Rotifera","Eurotatoria","Ploima",NA,NA,NA
"ASV843_count_90",87.469,"Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV1073_count_65",89.333,"Metazoa","Mollusca","Gastropoda",NA,NA,NA,NA
"ASV1006_count_72",86.667,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV785_count_100",90.476,"Bacillati","Cyanobacteriota","Cyanophyceae",NA,NA,NA,NA
"ASV861_count_87",93.59,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV845_count_90",92.537,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV916_count_80",92.2056666666667,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV1055_count_67",94.118,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV942_count_77",89.95,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV900_count_82",87.912,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV955_count_76",87.9127142857143,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV850_count_89",89.132,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV1065_count_66",87.5915,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV1009_count_72",100,"Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii"
"ASV936_count_78",89.723,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV1068_count_65",89.4914,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV1062_count_66",92,"Metazoa","Chordata","Actinopteri","Gobiiformes",NA,NA,NA
"ASV1079_count_65",87.931,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV865_count_86",93.75,"Metazoa","Mollusca","Gastropoda","Nudibranchia","Dendronotidae",NA,NA
"ASV929_count_78",97.3086666666667,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV794_count_98",87.5,NA,"Oomycota",NA,NA,NA,NA,NA
"ASV1059_count_66",100,"Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia",NA
"ASV1088_count_65",93.103,"Bacillati","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae",NA,NA
"ASV836_count_91",89.9505,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV940_count_77",89.23,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV1067_count_65",90.025,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV824_count_93",89.4725,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV1053_count_67",89.5885,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV810_count_96",90.025,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV897_count_83",88.695,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV795_count_98",89.286,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV888_count_83",85.1426666666667,"Fungi",NA,NA,NA,NA,NA,NA
"ASV990_count_73",97.0081428571429,"Metazoa","Arthropoda","Insecta","Coleoptera","Cerambycidae","Pachyta","Pachyta quadrimaculata"
"ASV780_count_100",100,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium sp. WSM1497"
"ASV902_count_82",91.2226666666667,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV1056_count_67",92.157,"Bacillati","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA,NA
"ASV976_count_74",97.0753,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV1070_count_65",92.157,"Metazoa","Arthropoda","Insecta","Lepidoptera",NA,NA,NA
"ASV944_count_77",96.154,"Metazoa","Mollusca","Gastropoda","Stylommatophora",NA,NA,NA
"ASV905_count_81",100,"Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","Planococcus lilacinus"
"ASV1051_count_68",100,"Bacillati","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Saccharothrix","Saccharothrix mutabilis"
"ASV1015_count_71",86.3956666666667,"Fungi",NA,NA,NA,NA,NA,NA
"ASV823_count_93",85.9144,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV965_count_75",90.57175,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV995_count_73",86.7095,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV849_count_89",87.1293,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV1066_count_66",87.6032857142857,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV898_count_83",88.636,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV915_count_80",88.078,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV1025_count_70",91.484,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV970_count_75",89.801,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV833_count_92",89.092,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV773_count_101",89.3418571428572,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV1074_count_65",85.80875,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV938_count_78",90.977,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV971_count_74",89.277,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV1024_count_70",85.057,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV802_count_97",85.057,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV998_count_72",87.5106666666667,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV831_count_93",85.975,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV958_count_76",92.308,NA,"Rhodophyta","Florideophyceae","Gigartinales",NA,NA,NA
"ASV1016_count_71",88.848,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV1048_count_68",86.364,NA,NA,NA,NA,NA,NA,NA
"ASV988_count_73",86.882,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV847_count_89",91.4495,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV830_count_93",91.771,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV1089_count_65",89.826,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV912_count_80",90.179,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV932_count_78",89.027,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV1049_count_68",99.9016,"Metazoa","Chordata","Lepidosauria","Squamata","Gekkonidae","Gehyra","Gehyra insulensis"
"ASV1005_count_72",85.882,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV1084_count_65",90.278,"Metazoa","Arthropoda","Arachnida",NA,NA,NA,NA
"ASV867_count_86",87.129,"Metazoa","Platyhelminthes",NA,NA,NA,NA,NA
"ASV775_count_101",87.719,"Metazoa","Chordata",NA,NA,NA,NA,NA
"ASV874_count_85",85.8165,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV982_count_74",85.8165,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV893_count_83",87.83225,"Metazoa","Chordata",NA,NA,NA,NA,NA
"ASV1022_count_70",91.327,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV951_count_77",94.527,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV925_count_79",91.7915,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV979_count_74",93,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV931_count_78",97.561,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus metallidurans"
"ASV787_count_99",100,"Metazoa","Nemertea","Enopla","Monostilifera","Prosorhochmidae","Geonemertes","Geonemertes pelaensis"
"ASV1012_count_71",97.169,NA,NA,NA,NA,NA,NA,NA
"ASV854_count_88",96.774,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Azospirillum",NA
"ASV774_count_101",100,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV1050_count_68",90.661,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV860_count_87",94.608,"Viridiplantae","Chlorophyta","Trebouxiophyceae","Prasiolales","Stichococcaceae",NA,NA
"ASV770_count_101",89.706,NA,"Discosea",NA,NA,NA,NA,NA
"ASV772_count_101",85.1836,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV1042_count_69",88.732,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV935_count_78",89.655,"Metazoa","Chordata","Amphibia",NA,NA,NA,NA
"ASV901_count_82",96.875,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella",NA
"ASV934_count_78",87.5,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV913_count_80",100,"Bacillati","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microcella","Microcella flavibacter"
